quarter,region,house_type,avg_sqm_price_real,n_transactions,cumulative_max,drawdown_pct
2022Q2,Jutland,Apartment,29174.4,1615,53735.6,-45.71
2022Q3,Jutland,Apartment,26886.6,1137,53735.6,-49.97
2022Q4,Jutland,Apartment,28908.4,1074,53735.6,-46.2
2023Q1,Jutland,Apartment,25914.1,1205,53735.6,-51.77
2023Q2,Jutland,Apartment,26967.9,1332,53735.6,-49.81
2023Q3,Jutland,Apartment,26794.1,1047,53735.6,-50.14
2023Q4,Jutland,Apartment,27107.8,1410,53735.6,-49.55
2024Q1,Jutland,Apartment,27190.0,1274,53735.6,-49.4
2024Q2,Jutland,Apartment,28688.3,1437,53735.6,-46.61
2024Q3,Jutland,Apartment,25629.4,1002,53735.6,-52.3
2024Q4,Jutland,Apartment,23139.2,72,53735.6,-56.94
1992Q1,Jutland,Farm,9254.9,163,9254.9,0.0
1992Q2,Jutland,Farm,11201.5,154,11201.5,0.0
1992Q3,Jutland,Farm,9908.6,157,11201.5,-11.54
1992Q4,Jutland,Farm,9040.8,116,11201.5,-19.29
1993Q1,Jutland,Farm,10223.4,139,11201.5,-8.73
1993Q2,Jutland,Farm,8584.2,172,11201.5,-23.37
1993Q3,Jutland,Farm,10531.3,200,11201.5,-5.98
1993Q4,Jutland,Farm,9331.9,161,11201.5,-16.69
1994Q1,Jutland,Farm,9889.6,184,11201.5,-11.71
1994Q2,Jutland,Farm,9551.7,226,11201.5,-14.73
1994Q3,Jutland,Farm,10665.1,206,11201.5,-4.79
1994Q4,Jutland,Farm,10033.5,166,11201.5,-10.43
1995Q1,Jutland,Farm,11093.7,219,11201.5,-0.96
1995Q2,Jutland,Farm,9510.7,219,11201.5,-15.09
1995Q3,Jutland,Farm,10479.6,216,11201.5,-6.44
1995Q4,Jutland,Farm,10874.2,158,11201.5,-2.92
1996Q1,Jutland,Farm,10750.0,172,11201.5,-4.03
1996Q2,Jutland,Farm,9997.3,234,11201.5,-10.75
1996Q3,Jutland,Farm,9903.5,237,11201.5,-11.59
1996Q4,Jutland,Farm,10598.2,186,11201.5,-5.39
1997Q1,Jutland,Farm,10249.8,211,11201.5,-8.5
1997Q2,Jutland,Farm,10581.9,240,11201.5,-5.53
1997Q3,Jutland,Farm,10897.3,196,11201.5,-2.72
1997Q4,Jutland,Farm,9956.0,219,11201.5,-11.12
1998Q1,Jutland,Farm,12447.2,237,12447.2,0.0
1998Q2,Jutland,Farm,11417.7,258,12447.2,-8.27
1998Q3,Jutland,Farm,12710.1,207,12710.1,0.0
1998Q4,Jutland,Farm,12756.9,145,12756.9,0.0
1999Q1,Jutland,Farm,12061.3,188,12756.9,-5.45
1999Q2,Jutland,Farm,12404.1,240,12756.9,-2.77
1999Q3,Jutland,Farm,12497.7,221,12756.9,-2.03
1999Q4,Jutland,Farm,10853.1,180,12756.9,-14.92
2000Q1,Jutland,Farm,13654.5,192,13654.5,0.0
2000Q2,Jutland,Farm,12600.7,201,13654.5,-7.72
2000Q3,Jutland,Farm,11901.0,206,13654.5,-12.84
2000Q4,Jutland,Farm,11274.0,192,13654.5,-17.43
2001Q1,Jutland,Farm,11232.1,194,13654.5,-17.74
2001Q2,Jutland,Farm,11459.3,223,13654.5,-16.08
2001Q3,Jutland,Farm,13354.6,239,13654.5,-2.2
2001Q4,Jutland,Farm,12829.0,193,13654.5,-6.05
2002Q1,Jutland,Farm,13500.8,215,13654.5,-1.13
2002Q2,Jutland,Farm,12266.2,248,13654.5,-10.17
2002Q3,Jutland,Farm,11343.7,214,13654.5,-16.92
2002Q4,Jutland,Farm,13005.8,212,13654.5,-4.75
2003Q1,Jutland,Farm,13768.2,232,13768.2,0.0
2003Q2,Jutland,Farm,12540.9,260,13768.2,-8.91
2003Q3,Jutland,Farm,11667.5,224,13768.2,-15.26
2003Q4,Jutland,Farm,12620.0,246,13768.2,-8.34
2004Q1,Jutland,Farm,12382.6,244,13768.2,-10.06
2004Q2,Jutland,Farm,12310.1,277,13768.2,-10.59
2004Q3,Jutland,Farm,13832.3,202,13832.3,0.0
2004Q4,Jutland,Farm,12230.2,292,13832.3,-11.58
2005Q1,Jutland,Farm,14120.7,316,14120.7,0.0
2005Q2,Jutland,Farm,12836.9,336,14120.7,-9.09
2005Q3,Jutland,Farm,14020.7,300,14120.7,-0.71
2005Q4,Jutland,Farm,13695.4,241,14120.7,-3.01
2006Q1,Jutland,Farm,15878.6,289,15878.6,0.0
2006Q2,Jutland,Farm,13458.1,277,15878.6,-15.24
2006Q3,Jutland,Farm,15248.8,275,15878.6,-3.97
2006Q4,Jutland,Farm,13596.9,250,15878.6,-14.37
2007Q1,Jutland,Farm,15304.1,266,15878.6,-3.62
2007Q2,Jutland,Farm,14225.0,286,15878.6,-10.41
2007Q3,Jutland,Farm,17773.2,260,17773.2,0.0
2007Q4,Jutland,Farm,14820.4,263,17773.2,-16.61
2008Q1,Jutland,Farm,17386.0,317,17773.2,-2.18
2008Q2,Jutland,Farm,16818.5,270,17773.2,-5.37
2008Q3,Jutland,Farm,17027.0,212,17773.2,-4.2
2008Q4,Jutland,Farm,15365.0,172,17773.2,-13.55
2009Q1,Jutland,Farm,16602.1,202,17773.2,-6.59
2009Q2,Jutland,Farm,14412.5,150,17773.2,-18.91
2009Q3,Jutland,Farm,15029.8,138,17773.2,-15.44
2009Q4,Jutland,Farm,12236.4,172,17773.2,-31.15
2010Q1,Jutland,Farm,12756.5,276,17773.2,-28.23
2010Q2,Jutland,Farm,13804.9,256,17773.2,-22.33
2010Q3,Jutland,Farm,14677.6,205,17773.2,-17.42
2010Q4,Jutland,Farm,13991.0,217,17773.2,-21.28
2011Q1,Jutland,Farm,13507.0,188,17773.2,-24.0
2011Q2,Jutland,Farm,14668.4,223,17773.2,-17.47
2011Q3,Jutland,Farm,13712.6,198,17773.2,-22.85
2011Q4,Jutland,Farm,13746.6,170,17773.2,-22.66
2012Q1,Jutland,Farm,12723.3,209,17773.2,-28.41
2012Q2,Jutland,Farm,12994.3,219,17773.2,-26.89
2012Q3,Jutland,Farm,12657.8,182,17773.2,-28.78
2012Q4,Jutland,Farm,14256.4,188,17773.2,-19.79
2013Q1,Jutland,Farm,14460.9,186,17773.2,-18.64
2013Q2,Jutland,Farm,13340.6,223,17773.2,-24.94
2013Q3,Jutland,Farm,12512.4,223,17773.2,-29.6
2013Q4,Jutland,Farm,13670.4,222,17773.2,-23.08
2014Q1,Jutland,Farm,14592.4,221,17773.2,-17.9
2014Q2,Jutland,Farm,13610.9,250,17773.2,-23.42
2014Q3,Jutland,Farm,12069.3,251,17773.2,-32.09
2014Q4,Jutland,Farm,12706.5,236,17773.2,-28.51
2015Q1,Jutland,Farm,14455.0,252,17773.2,-18.67
2015Q2,Jutland,Farm,14103.1,288,17773.2,-20.65
2015Q3,Jutland,Farm,12831.0,257,17773.2,-27.81
2015Q4,Jutland,Farm,12536.9,229,17773.2,-29.46
2016Q1,Jutland,Farm,13111.1,231,17773.2,-26.23
2016Q2,Jutland,Farm,12377.4,318,17773.2,-30.36
2016Q3,Jutland,Farm,13302.2,282,17773.2,-25.16
2016Q4,Jutland,Farm,13690.9,192,17773.2,-22.97
2017Q3,Jutland,Farm,13363.1,325,17773.2,-24.81
2017Q4,Jutland,Farm,13540.5,350,17773.2,-23.82
2018Q1,Jutland,Farm,13479.8,326,17773.2,-24.16
2018Q2,Jutland,Farm,13130.5,389,17773.2,-26.12
2018Q3,Jutland,Farm,12245.3,333,17773.2,-31.1
2018Q4,Jutland,Farm,13315.2,390,17773.2,-25.08
2019Q1,Jutland,Farm,13730.5,380,17773.2,-22.75
2019Q2,Jutland,Farm,13547.6,400,17773.2,-23.78
2019Q3,Jutland,Farm,14473.9,407,17773.2,-18.56
2019Q4,Jutland,Farm,14225.0,318,17773.2,-19.96
2020Q1,Jutland,Farm,16508.2,289,17773.2,-7.12
2020Q2,Jutland,Farm,15738.6,432,17773.2,-11.45
2020Q3,Jutland,Farm,14468.1,470,17773.2,-18.6
2020Q4,Jutland,Farm,15218.2,519,17773.2,-14.38
2021Q1,Jutland,Farm,15338.6,568,17773.2,-13.7
2021Q2,Jutland,Farm,15376.2,595,17773.2,-13.49
2021Q3,Jutland,Farm,14963.2,482,17773.2,-15.81
2021Q4,Jutland,Farm,16203.7,454,17773.2,-8.83
2022Q1,Jutland,Farm,14895.2,468,17773.2,-16.19
2022Q2,Jutland,Farm,14233.1,459,17773.2,-19.92
2022Q3,Jutland,Farm,15403.9,446,17773.2,-13.33
2022Q4,Jutland,Farm,14915.5,378,17773.2,-16.08
2023Q1,Jutland,Farm,15753.7,421,17773.2,-11.36
2023Q2,Jutland,Farm,13587.2,480,17773.2,-23.55
2023Q3,Jutland,Farm,14450.3,445,17773.2,-18.7
2023Q4,Jutland,Farm,13547.4,555,17773.2,-23.78
2024Q1,Jutland,Farm,14522.2,479,17773.2,-18.29
2024Q2,Jutland,Farm,14463.2,508,17773.2,-18.62
2024Q3,Jutland,Farm,14514.8,268,17773.2,-18.33
2024Q4,Jutland,Farm,10844.7,17,17773.2,-38.98
1992Q1,Jutland,Summerhouse,10420.2,68,10420.2,0.0
